"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"152" 3.8437389879259 3.34893775246388 1.88847918173468 3.88119558009396 3.08648663682246 3.59157415495863 3.54378458873729 5.73009978297357 2.80418128756668 3.46393078529215 2.6216928932865
"153" 3.69697491023078 2.81641802966075 2.93425217189456 4.01248089365078 2.16791018966744 3.05592464893502 4.57967611295106 5.89989735358249 2.51911874541594 3.04558224257366 2.88503047165991
"154" 3.30909325909542 3.11783633139422 2.64654942460275 2.18086506585344 2.77881927199042 2.74167962743573 3.66605337738536 5.71042701737487 0.036400515626358 3.48638513951582 1.56415052974459
"155" 3.1853895432 3.15869001449826 3.23344795541342 3.95501529359159 3.49953328238302 2.72583570736096 2.95551923663403 6.11589212548303 3.08486496084067 3.81663861836335 2.17837650277661
"156" 4.05094009669512 3.23494789873634 3.01478037018141 3.31195460554302 4.31748811353631 3.16820140774694 3.58569435134293 7.07834157955767 1.6334864470649 2.50264420741952 4.0508506876064
"157" 4.1041040761917 3.77601028473347 2.83169123286525 2.71722470271965 1.53901544813755 1.28344981849648 5.00948245588194 5.73979291217923 0.403525331761156 3.07270438830022 3.95451167310986
"158" 4.86561233580484 4.15789466520487 3.90318789115556 4.27950675540668 3.01553490085017 1.75208634749944 3.05085497544219 5.84643877505772 3.15565680357516 3.53492975449364 4.39006781296211
"159" 4.56007911846923 3.98571611308733 1.41131913044426 2.54612222366064 3.18221184049661 2.61559640250646 2.43353099608962 5.74620319054015 2.77060722564669 3.10393264677473 2.76213065046093
"160" 3.19609957047608 3.15610666064574 2.69854689253033 4.15404271088625 3.13983261752775 3.3176499646383 2.96898380286163 5.89989735358249 2.72281653259467 3.5517559414288 2.64020277756644
"161" 4.19355342617088 3.57832499134269 2.82966629775089 2.17554801266409 1.4747630091075 4.04042590829909 4.6618174437925 7.39326309476384 3.37616154406225 4.15018331165486 3.05859662812491
"162" 4.70084111737466 3.5503349266011 4.44508386527274 3.23361893386546 2.92316158071916 2.42090081876062 3.5268108177264 5.89989735358249 3.61920001424477 4.47161415599325 3.42037925014499
"163" 2.80749412520934 2.47171675267087 2.9127482373356 2.53844379685341 0 2.53562100714987 4.12212253758664 5.95324333428778 2.45442212489899 3.36655406520489 2.6545858013817
"164" 3.70169501726229 2.79240829727659 2.74560642056901 5.27858783335354 3.79548918917219 2.15383856096815 4.3364820232184 7.12367278520461 3.2749043918738 3.92361808172355 2.7442678392626
"165" 3.6060403438234 2.84041862926681 2.70167665585019 2.76967423037259 3.16547504814109 2.86400273395778 3.26314095516378 6.98841318199959 2.30322033610591 3.39483810790411 2.66002516203238
"166" 4.31783683074828 3.35290197582297 2.45495139291855 3.55020726883721 3.42751468997953 2.0972582499656 3.64533007550336 6.01615715969835 3.26397224427735 3.80640277057734 3.31671489917393
"167" 3.97839309334499 3.23252932607907 1.3592938457185 5.38783135697266 3.41772668361337 4.18612476287369 4.68875242134944 7.43838353004431 3.16945636137596 3.55951020782699 2.66360755721936
"168" 4.0446580942179 3.30986365283114 2.81165829885981 3.04240530699071 3.05870707271538 2.5160131837157 2.75923811579086 5.77455154554441 1.36228535585533 2.78671070401744 2.68391959837653
"169" 4.02692884152751 3.35908426807825 2.25199373595515 4.32012690470773 2.64617479738412 3.08319975814476 3.40309300200819 5.72031177660741 1.75410023595146 3.28156046132421 2.47451542796778
"170" 4.43850001835297 3.72292276810494 2.25057717145171 2.97900777546717 2.56494935746154 2.2694347210351 3.24419637551725 5.6021188208797 3.18507765002974 3.57217729962564 2.12777547786584
"171" 3.52341765687456 2.89397547883218 2.68426728418803 2.90376946851637 2.61739583283408 2.71138757185932 3.29659501383712 6.18001665365257 1.31663753658851 2.2452618555848 4.04095979806421
"172" 3.68045155019832 3.36180073964906 2.57464666206224 3.63417223460272 2.09556092355972 2.76899606662857 4.2140943750702 5.98141421125448 2.93322391899163 3.3326679496931 2.67482348651406
"173" 2.96401492223783 3.18481596925411 3.14511601752395 1.04690988734493 2.50959926237837 3.48746719086132 3.20597485842927 5.82008293035236 1.44572926134143 3.18616376884196 5.79921120457508
"174" 4.52806824875161 3.46610561763759 2.26990053730049 3.47470042888769 3.58073729549423 2.80297622421938 3.11315359464983 5.6937321388027 2.6569206391906 3.62932312725522 2.99770905738738
"175" 3.91842919948111 3.24329878370973 3.4056068672068 4.57871191607546 4.87519732320115 2.36427078419064 5.7382192020488 5.83773044716594 3.10075093000404 3.42132952438238 2.61635249761273
"176" 2.58203595966023 2.25307371656894 2.9128733683377 2.78207734921218 3.26575941076705 2.87955427970141 3.16134487860676 6.00881318544259 2.38596185932775 3.07239318919705 3.15191459506468
"177" 3.72365900063719 4.09843395109349 3.38020230406336 3.48386968287862 1.79840401194672 3.0571579518684 3.36220833704724 5.76519110278484 2.41599238359074 3.36496563970004 3.8687342766087
"178" 3.88046108799962 3.29503019177381 2.23425826979153 1.80559869244557 0.819779831493311 3.16052156562121 2.66416160195726 5.71042701737487 1.28968035434481 3.08656879703434 3.34122745756626
"179" 4.10935802601482 2.40870778581889 2.31747918147181 3.79987278411349 0.262364264467491 3.09254228034762 3.43695888834338 5.01727983681492 2.5159452680003 3.33766894247072 1.48009223822381
"180" 2.18999995294681 2.16703897643287 2.86630152129037 3.02105540495286 3.13983261752775 1.55588043095482 3.19694827667167 5.94542060860658 2.51044983113086 3.70782454946171 2.20926007766833
"181" 2.72047548335361 2.77642137211075 3.66988527618294 2.75123320668931 2.10413415427021 3.00834102858671 2.55493454666983 5.85507192220243 0.948675226502212 2.73753216483753 4.4352677595804
"182" 4.53539832010165 2.9460931265403 1.94920324310735 5.26342951689397 2.3887627892351 2.48700891240817 2.93595298174949 5.87211778947542 3.25250698915837 3.73259419454273 3.09669110947826
"183" 2.85481348267195 2.45123937461157 2.09863002109463 4.79605965279273 2.77258872223978 2.76858421942577 4.04641965471729 6.55677835615804 2.60547084498648 3.39973433666139 1.70306727475466
"184" 4.14383441553561 3.63964170620598 2.97515264465789 3.08314822136934 3.13113691056019 4.82479545684648 5.72455327623444 8.40983067308774 1.67462504953218 3.59892838822692 2.71922770858262
"185" 3.55266084198184 3.1509405107642 3.00447652077874 1.23023966130007 0.693147180559945 2.23751518669319 3.22524380897844 6.30444880242198 2.01652546569805 2.74333128211618 3.7737627587326
"186" 4.38634123700335 4.1943852266826 2.58823889456983 5.07915067757055 3.92986292355648 2.67108313778685 3.60678297454707 5.59471137960184 2.32488203558364 3.14046011890122 3.27696178146597
"187" 3.63436558917857 3.19308550085754 3.21958740462836 4.9391667733639 4.01998014693324 2.7916127326644 3.16644696487508 5.80211837537706 1.95514452925621 3.36976156002629 3.0394630679468
"188" 4.45210909665343 3.90526900240628 3.49800537488231 5.41097112894574 3.91202300542815 2.83409813543561 3.92300807851506 6.1527326947041 3.09317172832926 3.56575913311142 3.18853938912607
"189" 3.8694984681795 2.90402684878984 2.64613889104888 4.8427347391279 4.02891675689965 1.04672685740907 2.72288210670009 3.23080439573347 2.61364645420714 2.7592481044301 2.74402958142767
"190" 4.45016928020878 3.1617497721208 2.88899232849676 3.62067658643441 3.6163087612791 2.70080626724595 3.0477846766685 6.06145691892802 2.63257907675293 3.36955489162168 3.57379681364726
"191" 4.07582033995292 3.65491174618462 3.60097517283174 3.63345629211637 2.56494935746154 3.06111193254636 3.31607585876731 5.80211837537706 2.72386102482874 3.43283242906769 3.03517779815569
"192" 2.88226228418029 2.4904535359348 3.29035376744438 3.51898834312289 2.55722731136763 2.7777146497444 2.584429589018 5.84643877505772 1.02418590994695 2.4031083229975 3.84100160948774
"193" 4.01665228912491 2.90980089756429 2.70793565538356 2.85369124741396 2.35137525716348 3.22672017122551 4.18830779134138 7.23128700432762 3.24660539775174 2.60235509380418 -0.961394942055283
"194" 4.16851864560526 3.36937922499526 3.00508849808762 3.72507166537502 2.37024374146786 2.15446014552972 2.62590413750699 6.61069604471776 1.63434843417026 2.89677818612363 4.49023058773129
"195" 3.90925874637972 2.51306410173995 3.7309905041101 3.84607046545901 3.29212628660779 4.95356266772733 5.14724983821222 7.64539769942863 3.27257858251956 4.6895784040089 3.02769011206261
"196" 4.19947951178918 3.02554974206172 3.26454462011536 7.29715368262997 4.31748811353631 2.11397829858538 2.72192867280362 5.92692602597041 2.89446104969305 3.40804894859782 2.4785553608752
"197" 3.7676121464652 3.34742695346509 2.1123882053553 4.5770198365609 3.23867845216438 4.33288068478624 3.28992674197287 7.29437729928882 2.84144356293519 4.03795224372701 1.89418792738881
"198" 3.61172170125234 2.45756102100993 1.32735735095616 3.57743276826892 3.20274644293832 2.895104365943 3.79066449480925 6.90775527898214 2.31112365644692 3.13047721222855 2.55222803651262
"199" 4.30409499218602 3.19073990514027 2.97480988212406 4.27461723916247 4.42484663185681 3.20492649079012 3.20217856950583 6.37672694789863 3.45695922242222 4.30582357379765 3.73695277523777
"200" 4.10147805428851 1.74525253033452 1.81873719039121 4.31471921436441 2.72785282839839 1.96295796993337 3.05369678773333 6.30444880242198 2.94959343668635 3.68725351993392 1.32333709575621
